canonical_id,review_mode,pair_role,old_reference_series,new_reference_series,canonical_tcode,window_months,window_start_date,window_end_date,n_common_valid,pearson_corr,std_ratio_new_old,nrmse_old_std,diagnostic_status
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1922-07-01,1927-06-01,60,0.366384130450445,3.2749858314521,3.0538110414759,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1922-08-01,1927-07-01,60,0.366035289895975,3.27026804046211,3.04972386392107,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1922-09-01,1927-08-01,60,0.362973575105053,3.26560825709109,3.04853124219116,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1922-10-01,1927-09-01,60,0.34720515658424,3.27441204259855,3.07375958971989,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1922-11-01,1927-10-01,60,0.349227859280013,3.27607580652209,3.07320727377568,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1922-12-01,1927-11-01,60,0.331809406678532,3.3393880903229,3.15205550383562,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1923-01-01,1927-12-01,60,0.276460993731404,3.51903051724765,3.38207809366109,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1923-02-01,1928-01-01,60,0.256945735496609,3.65773138963761,3.53555546425662,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1923-03-01,1928-02-01,60,0.25784092299479,3.69705010866665,3.57237619293349,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1923-04-01,1928-03-01,60,0.282298460895753,3.84526231196176,3.68985764782469,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1923-05-01,1928-04-01,60,0.289181767549719,3.7820780766167,3.6217078687458,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1923-06-01,1928-05-01,60,0.295845760989691,3.70804421205045,3.54338470403401,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1923-07-01,1928-06-01,60,0.293309154962099,3.72811897066539,3.56538003957229,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1923-08-01,1928-07-01,60,0.291145243101001,3.73777324869527,3.57697609944297,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1923-09-01,1928-08-01,60,0.285178965969965,3.75035244291489,3.59528968206385,computed
