canonical_id,review_mode,pair_role,old_reference_series,new_reference_series,canonical_tcode,reference_date,old_transformed,new_transformed,difference_new_minus_old
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1927-08-01,0.00294195204611869,-0.00230661529809817,-0.00524856734421686
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1927-09-01,-6.67915017737997e-07,0.0134414937299219,0.0134421616449396
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1927-10-01,-0.00228787579428036,-0.00660496870565974,-0.00431709291137938
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1927-11-01,0.00326848198932272,0.00173736837775729,-0.00153111361156544
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1927-12-01,-0.00375863834635037,0.0121551169379353,0.0159137552842856
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1928-01-01,0.00179750620183339,-0.0530697397923015,-0.0548672459941348
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1928-02-01,-0.00278577211833309,0.0139097692746555,0.0166955413929886
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1928-03-01,0.00180004024897196,0.0192518210151678,0.0174517807661958
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1928-04-01,0.00786241397823306,0.00778589746615355,-7.65165120795164e-05
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1928-05-01,-0.00818283088438965,-0.00976635437853757,-0.00158352349414792
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1928-06-01,-0.00311666466816929,-0.000502833126041269,0.00261383154212802
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1928-07-01,-0.00299437516153556,-0.000174298600245537,0.00282007656129002
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1928-08-01,0.00194042777786052,-0.00485969170428957,-0.00680011948215009
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1928-09-01,0.00945937668957519,0.0226623471615912,0.013202970472016
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1928-10-01,-0.00348761651111107,-0.00756978999092928,-0.00408217347981821
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1928-11-01,-1.09789688451656e-07,-0.000866612876852857,-0.000866503087164405
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1928-12-01,0.000496455715729871,0.0169799222680125,0.0164834665522826
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1929-01-01,-0.00165549218954908,-0.0578562813932464,-0.0562007892036973
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1929-02-01,0.00594876166384561,0.0210615324428871,0.0151127707790415
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1929-03-01,-0.0047915262744922,0.013772610882181,0.0185641371566732
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1929-04-01,-0.0100953535521477,-0.00905449933289715,0.0010408542192506
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1929-05-01,0.00876736192797933,0.00770937556183804,-0.00105798636614129
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1929-06-01,0.00199700465917907,0.00404142778112804,0.00204442312194897
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1929-07-01,0.00777856817569589,0.0113224109945471,0.00354384281885123
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1929-08-01,-0.00614245676332614,-0.0141870299876188,-0.00804457322429264
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1929-09-01,-0.0064240572748866,0.0067684672328916,0.0131925245077782
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1929-10-01,0.0046144580174754,0.000278992439620263,-0.00433546557785514
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1929-11-01,0.0168311577647882,0.0171527225627661,0.000321564797977958
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1929-12-01,-0.0444251571264325,-0.0283591651686068,0.0160659919578257
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1930-01-01,0.0101536827788002,-0.0450449777543949,-0.0551986605331951
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1930-02-01,0.0155993859933106,0.0278024470202325,0.0122030610269219
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1930-03-01,0.00253940349233384,0.0215791749542416,0.0190397714619077
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1930-04-01,-0.00101617360289885,0.000685988526256454,0.0017021621291553
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1930-05-01,-0.00389427722546554,-0.00343277080246152,0.000461506423004021
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1930-06-01,0.00575904181521936,0.00669123813263761,0.000932196317418255
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1930-07-01,-0.00661188799854995,-0.00138256348266919,0.00522932451588076
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1930-08-01,0.00151686716589094,-0.00769484889918548,-0.00921171606507643
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1930-09-01,-0.0039454587588672,0.00804220098230646,0.0119876597411737
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1930-10-01,0.00254255730376496,-0.00052174896211854,-0.0030643062658835
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1930-11-01,0.0049867996275228,0.00524814834893905,0.000261348721416255
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1930-12-01,0.0168808948525008,0.032613013788058,0.0157321189355573
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1931-01-01,2.29873239785405e-05,-0.0564666533439153,-0.0564896406678939
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1931-02-01,-0.0197601827493403,-0.00782868167040252,0.0119315010789378
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1931-03-01,0.00482090977378125,0.0248850636494837,0.0200641538757025
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1931-04-01,0.00412120466855681,0.00587949247102526,0.00175828780246845
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1931-05-01,-0.00332715391716554,-0.00071517969930035,0.00261197421786519
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1931-06-01,0.00781094641219249,0.00655522388995466,-0.00125572252223782
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1931-07-01,-0.00721798293892384,-2.07955308728636e-06,0.00721590338583655
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1931-08-01,0.00464059739734002,-0.00594742104473256,-0.0105880184420726
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1931-09-01,0.00641429559390327,0.0175561402915052,0.0111418446976019
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1931-10-01,0.0145854910188927,0.0122246144394658,-0.00236087657942696
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,1931-11-01,-0.0504371457806809,-0.0500040184056627,0.000433127375018216
